probability_0,probability_1,classification,clock_cycles
0.688,0.312,0,272.0
0.625,0.375,0,389.0
0.594,0.406,0,326.0
0.656,0.359,0,312.0
0.688,0.328,0,290.0
0.5,0.5,0,321.0
0.625,0.375,0,329.0
0.281,0.719,1,326.0
0.242,0.75,1,312.0
0.242,0.75,1,367.0
0.469,0.562,1,316.0
7.5,1.0,0,335.0
0.625,0.375,0,400.0
0.312,0.688,1,394.0
0.656,0.375,0,298.0
0.656,0.328,0,335.0
0.312,0.688,1,316.0
0.375,0.625,1,339.0
0.531,0.5,0,298.0
7.5,1.0,0,333.0
0.656,0.375,0,310.0
0.391,0.594,1,309.0
0.688,0.328,0,320.0
0.375,0.625,1,323.0
7.5,1.0,0,296.0
0.312,0.688,1,354.0
0.141,0.844,1,301.0
0.625,0.375,0,321.0
0.594,0.375,0,385.0
0.625,0.391,0,359.0
0.242,0.75,1,303.0
0.625,0.406,0,273.0
0.141,0.844,1,358.0
0.281,0.719,1,392.0
0.242,0.75,1,343.0
0.656,0.359,0,274.0
0.656,0.344,0,384.0
0.656,0.328,0,343.0
0.594,0.375,0,273.0
0.688,0.328,0,287.0
0.594,0.375,0,281.0
-0.133,1.12,1,357.0
0.594,0.375,0,333.0
0.562,0.438,0,375.0
0.625,0.406,0,289.0
0.656,0.344,0,289.0
0.625,0.359,0,389.0
0.469,0.531,1,281.0
0.0527,0.938,1,344.0
0.625,0.375,0,355.0
0.625,0.375,0,349.0
0.625,0.375,0,315.0
0.312,0.688,1,348.0
0.375,0.625,1,335.0
0.625,0.359,0,266.0
0.281,0.719,1,277.0
0.625,0.375,0,368.0
7.5,1.0,0,280.0
0.242,0.75,1,326.0
0.242,0.75,1,292.0
0.375,0.625,1,371.0
0.594,0.391,0,399.0
0.594,0.422,0,309.0
0.688,0.312,0,369.0
