probability_0,probability_1,classification,clock_cycles
0.49219,0.50781,1,3585.0
0.37793,0.62183,1,2694.0
0.66382,0.33643,0,3364.0
0.6748,0.3252,0,2360.0
0.66064,0.33923,0,3018.0
0.42676,0.57349,1,3053.0
0.43811,0.56177,1,2474.0
0.68335,0.31665,0,3047.0
0.4043,0.59546,1,3117.0
0.63696,0.36304,0,3188.0
0.36218,0.63794,1,2530.0
0.40332,0.59644,1,2684.0
0.40625,0.59375,1,3252.0
0.44409,0.55615,1,3453.0
0.59351,0.40637,0,3765.0
0.57495,0.42505,0,2069.0
0.77124,0.22864,0,2762.0
