probability_0,probability_1,classification,clock_cycles
0.781,0.227,0,719.0
0.656,0.375,0,582.0
0.359,0.625,1,634.0
0.656,0.375,0,787.0
0.562,0.453,0,663.0
0.594,0.375,0,875.0
0.719,0.297,0,875.0
0.688,0.312,0,729.0
0.5,0.531,1,935.0
0.375,0.656,1,899.0
0.688,0.344,0,758.0
0.688,0.344,0,633.0
0.688,0.344,0,750.0
0.422,0.594,1,605.0
0.453,0.562,1,908.0
0.688,0.312,0,725.0
0.406,0.594,1,866.0
0.656,0.359,0,568.0
0.391,0.625,1,934.0
0.375,0.625,1,815.0
0.375,0.625,1,659.0
0.453,0.562,1,868.0
0.594,0.391,0,902.0
0.594,0.422,0,957.0
0.781,0.203,0,870.0
