probability_0,probability_1,classification,clock_cycles
0.68262,0.31787,0,535.0
0.39697,0.60254,1,600.0
0.6377,0.3623,0,574.0
0.33594,0.66406,1,477.0
0.39551,0.60449,1,643.0
0.3999,0.59961,1,642.0
0.44043,0.56055,1,674.0
0.59277,0.40674,0,781.0
0.57324,0.42725,0,709.0
0.7627,0.23755,0,782.0
