probability_0,probability_1,classification,clock_cycles
0.625,0.391,0,1820.0
0.594,0.391,0,1820.0
0.438,0.594,1,182.0
0.438,0.594,1,498.0
0.438,0.594,1,389.0
0.656,0.359,0,478.0
0.719,0.25,0,400.0
0.438,0.594,1,373.0
0.453,0.562,1,491.0
0.453,0.531,1,491.0
0.453,0.531,1,430.0
0.625,0.391,0,424.0
0.625,0.344,0,393.0
0.531,0.484,0,497.0
0.75,0.227,0,440.0
0.625,0.344,0,434.0
0.594,0.391,0,548.0
0.719,0.297,0,398.0
0.719,0.25,0,467.0
0.5,0.5,0,479.0
0.656,0.359,0,496.0
0.422,0.562,1,556.0
0.422,0.594,1,438.0
0.422,0.594,1,346.0
0.484,0.531,1,325.0
0.438,0.562,1,427.0
0.656,0.359,0,519.0
0.453,0.562,1,406.0
0.656,0.344,0,464.0
0.75,0.281,0,410.0
0.453,0.562,1,429.0
0.453,0.562,1,440.0
0.5,0.484,0,947.0
0.438,0.562,1,377.0
0.688,0.344,0,347.0
0.453,0.562,1,416.0
0.719,0.25,0,478.0
0.453,0.562,1,428.0
0.438,0.562,1,421.0
0.453,0.562,1,442.0
0.438,0.594,1,746.0
0.656,0.344,0,540.0
0.625,0.375,0,494.0
0.625,0.391,0,445.0
0.422,0.594,1,367.0
0.594,0.375,0,486.0
0.438,0.594,1,461.0
0.422,0.562,1,487.0
0.422,0.594,1,357.0
0.719,0.297,0,537.0
0.688,0.312,0,404.0
0.719,0.297,0,462.0
0.625,0.375,0,551.0
0.719,0.25,0,394.0
0.656,0.375,0,483.0
0.438,0.562,1,431.0
0.656,0.375,0,416.0
0.562,0.453,0,559.0
0.594,0.375,0,339.0
0.688,0.312,0,339.0
0.656,0.328,0,445.0
0.5,0.531,1,486.0
0.438,0.594,1,453.0
0.656,0.344,0,361.0
0.656,0.344,0,456.0
0.656,0.344,0,482.0
0.453,0.562,1,352.0
0.453,0.562,1,367.0
0.656,0.328,0,454.0
0.422,0.562,1,435.0
0.656,0.359,0,416.0
0.438,0.562,1,368.0
0.422,0.594,1,406.0
0.422,0.594,1,382.0
0.453,0.562,1,417.0
0.594,0.391,0,341.0
0.594,0.422,0,499.0
0.781,0.25,0,489.0
