probability_0,probability_1,classification,clock_cycles
0.422,0.594,1,644.0
0.719,0.297,0,1531.0
0.422,0.562,1,1821.0
0.344,0.625,1,210.0
0.688,0.344,0,1780.0
0.719,0.281,0,474.0
0.594,0.391,0,1735.0
0.422,0.594,1,189.0
0.656,0.359,0,1504.0
0.625,0.344,0,443.0
0.625,0.391,0,632.0
0.375,0.625,1,336.0
0.719,0.297,0,434.0
0.625,0.375,0,3.0
0.5,0.484,0,1676.0
0.453,0.562,1,1741.0
0.484,0.531,1,551.0
0.406,0.594,1,1449.0
0.453,0.562,1,1739.0
0.781,0.227,0,1992.0
0.375,0.656,1,1942.0
0.375,0.625,1,128.0
0.375,0.625,1,1600.0
0.781,0.227,0,1570.0
0.359,0.625,1,316.0
0.375,0.625,1,1453.0
0.688,0.344,0,1991.0
0.484,0.531,1,1905.0
0.656,0.375,0,1940.0
0.453,0.562,1,332.0
0.75,0.234,0,222.0
0.594,0.422,0,1429.0
0.656,0.328,0,345.0
0.422,0.594,1,1890.0
0.438,0.531,1,352.0
0.688,0.344,0,309.0
0.422,0.594,1,318.0
0.406,0.594,1,1658.0
0.781,0.227,0,279.0
0.719,0.297,0,1635.0
0.594,0.375,0,1937.0
1.0,9.5,1,1937.0
0.594,0.391,0,1861.0
0.453,0.562,1,575.0
1.0,0.0142,0,254.0
0.688,0.344,0,619.0
0.531,0.484,0,292.0
0.688,0.312,0,363.0
0.625,0.391,0,484.0
0.5,0.5,0,1651.0
0.656,0.328,0,636.0
0.484,0.531,1,113.0
0.562,0.453,0,1816.0
0.531,0.484,0,2029.0
0.5,0.5,0,136.0
0.484,0.531,1,1878.0
0.719,0.281,0,2032.0
0.5,0.5,0,1695.0
0.406,0.594,1,1942.0
0.406,0.594,1,1944.0
1.0,0.0142,0,302.0
0.422,0.594,1,1695.0
0.719,0.297,0,638.0
0.422,0.594,1,38.0
0.688,0.312,0,1733.0
0.688,0.344,0,1920.0
0.625,0.344,0,9.0
0.344,0.656,1,1459.0
0.375,0.625,1,1902.0
0.359,0.625,1,1772.0
0.375,0.656,1,1305.0
0.422,0.594,1,152.0
0.719,0.297,0,15.0
0.422,0.594,1,484.0
0.719,0.281,0,1555.0
0.75,0.25,0,1740.0
0.625,0.391,0,672.0
0.594,0.375,0,1553.0
0.688,0.312,0,1771.0
0.656,0.359,0,1957.0
0.359,0.625,1,33.0
0.688,0.312,0,341.0
0.688,0.344,0,358.0
0.375,0.625,1,1707.0
0.297,0.688,1,1944.0
0.656,0.359,0,1802.0
0.719,0.281,0,2023.0
0.688,0.344,0,520.0
0.781,0.227,0,315.0
0.375,0.625,1,45.0
0.719,0.281,0,1522.0
0.359,0.625,1,99.0
0.688,0.312,0,1449.0
0.453,0.562,1,288.0
0.375,0.625,1,1561.0
0.781,0.227,0,293.0
0.688,0.312,0,1194.0
0.422,0.594,1,1776.0
0.719,0.281,0,1496.0
0.656,0.375,0,1721.0
0.453,0.562,1,624.0
0.422,0.594,1,541.0
0.375,0.625,1,1698.0
0.422,0.594,1,1780.0
0.625,0.391,0,2014.0
0.594,0.391,0,2014.0
0.375,0.625,1,1734.0
0.375,0.625,1,677.0
0.375,0.625,1,406.0
0.656,0.359,0,1751.0
0.781,0.227,0,24.0
0.375,0.656,1,1950.0
0.453,0.562,1,252.0
0.438,0.531,1,252.0
0.438,0.531,1,1516.0
0.625,0.391,0,120.0
0.625,0.344,0,1554.0
0.531,0.484,0,1937.0
1.0,176.0,1,276.0
0.625,0.344,0,316.0
0.594,0.391,0,2012.0
0.719,0.281,0,596.0
0.781,0.227,0,1492.0
0.5,0.5,0,584.0
0.656,0.359,0,1434.0
0.406,0.594,1,90.0
0.375,0.625,1,293.0
0.375,0.625,1,1524.0
0.484,0.531,1,443.0
0.391,0.625,1,376.0
0.656,0.359,0,1936.0
0.422,0.594,1,360.0
0.688,0.344,0,336.0
0.781,0.25,0,160.0
0.422,0.594,1,1794.0
0.453,0.562,1,1661.0
0.5,0.484,0,1995.0
0.391,0.625,1,1528.0
0.656,0.328,0,695.0
0.453,0.562,1,497.0
0.781,0.227,0,1901.0
0.422,0.562,1,1706.0
0.391,0.625,1,437.0
0.422,0.594,1,456.0
0.375,0.625,1,2021.0
0.688,0.344,0,1870.0
0.625,0.375,0,339.0
0.625,0.391,0,182.0
0.375,0.625,1,625.0
0.594,0.375,0,1711.0
0.375,0.625,1,371.0
0.406,0.594,1,437.0
0.375,0.625,1,1752.0
0.719,0.281,0,1702.0
0.719,0.297,0,699.0
0.719,0.281,0,1899.0
0.625,0.375,0,1538.0
0.781,0.227,0,619.0
0.656,0.375,0,1522.0
0.359,0.625,1,574.0
0.656,0.375,0,465.0
0.562,0.453,0,1707.0
0.594,0.375,0,1759.0
0.719,0.297,0,1759.0
0.688,0.312,0,110.0
0.5,0.531,1,1910.0
0.375,0.656,1,1859.0
0.688,0.344,0,1546.0
0.688,0.344,0,536.0
0.688,0.344,0,1612.0
0.422,0.594,1,1807.0
0.453,0.562,1,1505.0
0.688,0.312,0,611.0
0.406,0.594,1,1870.0
0.656,0.359,0,30.0
0.391,0.625,1,1698.0
0.375,0.625,1,1519.0
0.375,0.625,1,99.0
0.453,0.562,1,1440.0
0.594,0.391,0,1869.0
0.594,0.422,0,600.0
0.781,0.203,0,172.0
