probability_0,probability_1,classification,clock_cycles
0.562,0.469,0,1609.0
0.5,0.5,0,1777.0
0.719,0.281,0,1701.0
0.594,0.422,0,1701.0
1.0,192.0,1,1519.0
0.688,0.312,0,60.0
0.344,0.656,1,1516.0
0.562,0.453,0,2018.0
0.656,0.328,0,1689.0
0.719,0.297,0,1242.0
0.656,0.328,0,1645.0
0.453,0.562,1,1614.0
0.422,0.594,1,478.0
0.719,0.297,0,1360.0
0.422,0.562,1,1403.0
0.344,0.625,1,1288.0
0.688,0.344,0,1947.0
0.719,0.281,0,1635.0
0.594,0.391,0,1504.0
0.422,0.594,1,1669.0
0.656,0.359,0,1567.0
0.625,0.344,0,1922.0
0.625,0.391,0,165.0
0.375,0.625,1,1494.0
0.719,0.297,0,1882.0
0.625,0.375,0,1573.0
0.5,0.484,0,1962.0
0.453,0.562,1,200.0
0.484,0.531,1,453.0
0.406,0.594,1,96.0
0.453,0.562,1,1363.0
0.781,0.227,0,1550.0
0.375,0.656,1,1781.0
0.375,0.625,1,1978.0
0.375,0.625,1,1197.0
0.781,0.227,0,1453.0
0.359,0.625,1,1358.0
0.375,0.625,1,1696.0
0.688,0.344,0,143.0
0.484,0.531,1,1445.0
0.656,0.375,0,1547.0
0.453,0.562,1,1299.0
0.75,0.234,0,1754.0
0.594,0.422,0,1555.0
0.656,0.328,0,1334.0
0.422,0.594,1,1315.0
0.438,0.531,1,79.0
0.688,0.344,0,1425.0
0.422,0.594,1,1964.0
0.406,0.594,1,1513.0
0.781,0.227,0,220.0
0.719,0.297,0,101.0
0.594,0.375,0,1695.0
0.781,0.203,0,1695.0
0.594,0.391,0,51.0
0.453,0.562,1,1794.0
1.0,14.0,1,2031.0
0.688,0.344,0,152.0
0.531,0.484,0,93.0
0.688,0.312,0,1302.0
0.625,0.391,0,1279.0
0.5,0.5,0,92.0
0.656,0.328,0,1932.0
0.484,0.531,1,1360.0
0.562,0.453,0,219.0
0.531,0.484,0,2015.0
0.5,0.5,0,1519.0
0.484,0.531,1,1825.0
0.719,0.281,0,1325.0
0.5,0.5,0,1563.0
0.406,0.594,1,2009.0
0.406,0.594,1,1676.0
1.0,14.0,1,64.0
0.422,0.594,1,1801.0
0.719,0.297,0,52.0
0.422,0.594,1,1988.0
0.688,0.312,0,1566.0
0.688,0.344,0,1212.0
0.625,0.344,0,1588.0
0.344,0.656,1,1874.0
0.375,0.625,1,192.0
0.359,0.625,1,7.0
0.375,0.656,1,1246.0
0.422,0.594,1,1235.0
0.719,0.297,0,114.0
0.422,0.594,1,1788.0
0.719,0.281,0,2041.0
0.75,0.25,0,1196.0
0.625,0.391,0,1599.0
0.594,0.375,0,68.0
0.688,0.312,0,1435.0
0.656,0.359,0,1551.0
0.359,0.625,1,1978.0
0.688,0.312,0,1475.0
0.688,0.344,0,1765.0
0.375,0.625,1,1424.0
0.297,0.688,1,1243.0
0.656,0.359,0,1252.0
0.719,0.281,0,1543.0
0.688,0.344,0,1281.0
0.781,0.227,0,1403.0
0.375,0.625,1,1628.0
0.719,0.281,0,1831.0
0.359,0.625,1,1691.0
0.688,0.312,0,1916.0
0.453,0.562,1,1542.0
0.375,0.625,1,1236.0
0.781,0.227,0,1881.0
0.688,0.312,0,1063.0
0.422,0.594,1,1432.0
0.719,0.281,0,1305.0
0.656,0.375,0,1687.0
0.453,0.562,1,1814.0
0.422,0.594,1,79.0
0.375,0.625,1,200.0
0.422,0.594,1,124.0
0.625,0.391,0,1367.0
0.594,0.391,0,1367.0
0.375,0.625,1,281.0
0.375,0.625,1,1433.0
0.375,0.625,1,1439.0
0.656,0.359,0,1755.0
0.781,0.227,0,1732.0
0.375,0.656,1,1376.0
0.453,0.562,1,2025.0
0.438,0.531,1,2025.0
0.438,0.531,1,1504.0
0.625,0.391,0,1851.0
0.625,0.344,0,1469.0
0.531,0.484,0,1979.0
1.0,192.0,1,1951.0
0.625,0.344,0,1432.0
0.594,0.391,0,1663.0
0.719,0.281,0,1988.0
0.781,0.227,0,1678.0
0.5,0.5,0,1966.0
0.656,0.359,0,91.0
0.406,0.594,1,114.0
0.375,0.625,1,1629.0
0.375,0.625,1,1542.0
0.484,0.531,1,1250.0
0.391,0.625,1,1325.0
0.656,0.359,0,1740.0
0.422,0.594,1,1386.0
0.688,0.344,0,1377.0
0.781,0.25,0,1859.0
0.422,0.594,1,1339.0
0.453,0.562,1,1553.0
0.5,0.484,0,1443.0
0.391,0.625,1,1734.0
0.656,0.328,0,20.0
0.453,0.562,1,52.0
0.781,0.227,0,1618.0
0.422,0.562,1,1817.0
0.391,0.625,1,1333.0
0.422,0.594,1,207.0
0.375,0.625,1,1874.0
0.688,0.344,0,1378.0
0.625,0.375,0,11.0
0.625,0.391,0,1519.0
0.375,0.625,1,1311.0
0.594,0.375,0,1832.0
0.375,0.625,1,1343.0
0.406,0.594,1,1663.0
0.375,0.625,1,1580.0
0.719,0.281,0,59.0
0.719,0.297,0,1841.0
0.719,0.281,0,1335.0
0.625,0.375,0,1997.0
0.781,0.227,0,1875.0
0.656,0.375,0,1273.0
0.359,0.625,1,1443.0
0.656,0.375,0,166.0
0.562,0.453,0,121.0
0.594,0.375,0,1381.0
0.719,0.297,0,1381.0
0.688,0.312,0,1344.0
0.5,0.531,1,1882.0
0.375,0.656,1,1707.0
0.688,0.344,0,1515.0
0.688,0.344,0,1406.0
0.688,0.344,0,1647.0
0.422,0.594,1,1591.0
0.453,0.562,1,1809.0
0.688,0.312,0,1583.0
0.406,0.594,1,2011.0
0.656,0.359,0,191.0
0.391,0.625,1,1526.0
0.375,0.625,1,1305.0
0.375,0.625,1,2033.0
0.453,0.562,1,1530.0
0.594,0.391,0,1217.0
0.594,0.422,0,2034.0
0.781,0.203,0,16.0
