probability_0,probability_1,classification,clock_cycles
0.719,0.281,0,449.0
0.594,0.391,0,445.0
0.422,0.594,1,719.0
0.656,0.359,0,499.0
0.625,0.344,0,474.0
0.625,0.391,0,611.0
0.359,0.625,1,487.0
0.719,0.297,0,656.0
0.625,0.375,0,494.0
0.5,0.484,0,692.0
0.453,0.562,1,647.0
0.484,0.531,1,544.0
0.422,0.625,1,506.0
0.453,0.562,1,710.0
0.75,0.227,0,405.0
0.344,0.656,1,611.0
0.359,0.625,1,667.0
0.375,0.656,1,520.0
0.75,0.227,0,688.0
0.344,0.656,1,567.0
0.359,0.625,1,619.0
0.688,0.344,0,544.0
0.484,0.531,1,593.0
0.656,0.375,0,448.0
0.453,0.562,1,510.0
0.75,0.25,0,476.0
0.594,0.422,0,490.0
0.656,0.328,0,609.0
0.422,0.594,1,453.0
0.438,0.531,1,486.0
0.688,0.344,0,675.0
0.422,0.594,1,691.0
0.422,0.625,1,511.0
0.75,0.227,0,434.0
0.719,0.297,0,502.0
0.594,0.375,0,575.0
0.781,0.219,0,575.0
0.594,0.391,0,523.0
0.453,0.562,1,574.0
0.812,0.188,0,422.0
0.688,0.344,0,616.0
0.531,0.484,0,567.0
0.688,0.312,0,486.0
0.625,0.391,0,529.0
0.5,0.5,0,664.0
0.656,0.328,0,449.0
0.484,0.531,1,620.0
0.562,0.453,0,584.0
0.531,0.484,0,633.0
0.5,0.5,0,625.0
0.484,0.531,1,473.0
0.719,0.281,0,475.0
0.5,0.5,0,653.0
0.422,0.625,1,460.0
0.422,0.625,1,594.0
0.812,0.188,0,440.0
0.422,0.594,1,486.0
0.719,0.297,0,553.0
0.422,0.594,1,466.0
0.688,0.312,0,611.0
0.688,0.344,0,692.0
0.625,0.344,0,790.0
0.297,0.719,1,567.0
0.359,0.625,1,550.0
0.344,0.656,1,685.0
0.344,0.656,1,448.0
0.422,0.594,1,604.0
0.719,0.297,0,458.0
0.422,0.594,1,635.0
0.719,0.281,0,666.0
0.75,0.266,0,620.0
0.625,0.391,0,627.0
0.594,0.375,0,609.0
0.688,0.312,0,560.0
0.656,0.359,0,629.0
0.344,0.656,1,460.0
0.688,0.312,0,477.0
0.688,0.344,0,479.0
0.359,0.625,1,482.0
0.25,0.719,1,495.0
0.656,0.359,0,640.0
0.719,0.281,0,666.0
0.688,0.344,0,453.0
0.75,0.227,0,460.0
0.375,0.656,1,477.0
0.719,0.281,0,516.0
0.344,0.656,1,584.0
0.688,0.312,0,479.0
0.453,0.562,1,516.0
0.359,0.625,1,590.0
0.75,0.227,0,712.0
0.688,0.312,0,1709.0
0.422,0.594,1,612.0
0.719,0.281,0,495.0
0.656,0.375,0,520.0
0.453,0.562,1,424.0
0.422,0.594,1,692.0
0.359,0.625,1,473.0
0.422,0.594,1,524.0
0.625,0.391,0,465.0
0.594,0.391,0,465.0
0.375,0.656,1,883.0
0.375,0.656,1,1747.0
0.375,0.656,1,554.0
0.656,0.359,0,544.0
0.75,0.227,0,579.0
0.344,0.656,1,595.0
0.453,0.562,1,459.0
0.438,0.531,1,459.0
0.438,0.531,1,569.0
0.625,0.391,0,469.0
0.625,0.344,0,518.0
0.531,0.484,0,557.0
0.781,0.195,0,557.0
0.625,0.344,0,611.0
0.594,0.391,0,665.0
0.719,0.281,0,531.0
0.75,0.227,0,594.0
0.5,0.5,0,449.0
0.656,0.359,0,435.0
0.422,0.625,1,590.0
0.359,0.625,1,425.0
0.359,0.625,1,607.0
0.484,0.531,1,679.0
0.359,0.625,1,693.0
0.656,0.359,0,467.0
0.422,0.594,1,573.0
0.688,0.344,0,686.0
0.75,0.25,0,681.0
0.422,0.594,1,683.0
0.453,0.562,1,626.0
0.5,0.484,0,656.0
0.359,0.625,1,494.0
0.656,0.328,0,702.0
0.453,0.562,1,548.0
0.75,0.227,0,537.0
0.422,0.562,1,536.0
0.359,0.625,1,582.0
0.422,0.594,1,515.0
0.375,0.656,1,432.0
0.688,0.344,0,472.0
0.625,0.375,0,676.0
0.625,0.391,0,639.0
0.359,0.625,1,456.0
0.594,0.375,0,491.0
0.375,0.656,1,439.0
0.422,0.625,1,439.0
0.359,0.625,1,649.0
0.719,0.281,0,541.0
0.719,0.297,0,644.0
0.719,0.281,0,627.0
0.625,0.375,0,496.0
0.75,0.227,0,535.0
0.656,0.375,0,701.0
0.344,0.656,1,661.0
0.656,0.375,0,1781.0
0.562,0.453,0,426.0
0.594,0.375,0,540.0
0.719,0.297,0,540.0
0.688,0.312,0,491.0
0.5,0.531,1,623.0
0.344,0.656,1,467.0
0.688,0.344,0,511.0
0.688,0.344,0,430.0
0.688,0.344,0,706.0
0.422,0.594,1,660.0
0.453,0.562,1,518.0
0.688,0.312,0,489.0
0.422,0.625,1,659.0
0.656,0.359,0,542.0
0.359,0.625,1,469.0
0.359,0.625,1,697.0
0.359,0.625,1,593.0
0.453,0.562,1,654.0
0.594,0.391,0,565.0
0.594,0.422,0,598.0
0.812,0.227,0,593.0
