probability_0,probability_1,classification,clock_cycles
0.453,0.562,1,1005.0
0.484,0.531,1,1513.0
0.562,0.469,0,1577.0
0.5,0.5,0,1121.0
0.719,0.281,0,1348.0
0.594,0.422,0,1348.0
0.812,0.188,0,1178.0
0.688,0.312,0,1011.0
0.344,0.656,1,1314.0
0.562,0.453,0,1478.0
0.656,0.328,0,1489.0
0.719,0.297,0,1438.0
0.656,0.328,0,1222.0
0.453,0.562,1,1654.0
0.422,0.594,1,1032.0
0.719,0.297,0,1632.0
0.422,0.562,1,1070.0
0.344,0.625,1,1352.0
0.688,0.344,0,1765.0
0.719,0.281,0,1497.0
0.594,0.391,0,1159.0
0.422,0.594,1,1357.0
0.656,0.359,0,1372.0
0.625,0.344,0,1468.0
0.625,0.391,0,1493.0
0.375,0.625,1,1226.0
0.719,0.297,0,1724.0
0.625,0.375,0,1711.0
0.5,0.484,0,1644.0
0.453,0.562,1,1434.0
0.484,0.531,1,1691.0
0.406,0.594,1,1681.0
0.453,0.562,1,1663.0
0.781,0.227,0,1079.0
0.375,0.656,1,1692.0
0.375,0.625,1,1574.0
0.375,0.625,1,1014.0
0.781,0.227,0,1199.0
0.359,0.625,1,1084.0
0.375,0.625,1,1497.0
0.688,0.344,0,1631.0
0.484,0.531,1,1590.0
0.656,0.375,0,1493.0
0.453,0.562,1,1539.0
0.75,0.234,0,1649.0
0.594,0.422,0,1277.0
0.656,0.328,0,1636.0
0.422,0.594,1,1196.0
0.438,0.531,1,1381.0
0.688,0.344,0,1109.0
0.422,0.594,1,1293.0
0.406,0.594,1,1302.0
0.781,0.227,0,1263.0
0.719,0.297,0,1572.0
0.594,0.375,0,1219.0
0.781,0.203,0,1219.0
0.594,0.391,0,1699.0
0.453,0.562,1,1791.0
0.812,0.18,0,1591.0
0.688,0.344,0,1398.0
0.531,0.484,0,1200.0
0.688,0.312,0,1077.0
0.625,0.391,0,1391.0
0.5,0.5,0,1718.0
0.656,0.328,0,1258.0
0.484,0.531,1,1060.0
0.562,0.453,0,1599.0
0.531,0.484,0,1439.0
0.5,0.5,0,1292.0
0.484,0.531,1,1487.0
0.719,0.281,0,1566.0
0.5,0.5,0,1051.0
0.406,0.594,1,1577.0
0.406,0.594,1,1137.0
0.812,0.18,0,1099.0
0.422,0.594,1,1115.0
0.719,0.297,0,1642.0
0.422,0.594,1,1100.0
0.688,0.312,0,1492.0
0.688,0.344,0,1000.0
0.625,0.344,0,1851.0
0.344,0.656,1,997.0
0.375,0.625,1,1701.0
0.359,0.625,1,1554.0
0.375,0.656,1,84.0
0.422,0.594,1,1692.0
0.719,0.297,0,987.0
0.422,0.594,1,1630.0
0.719,0.281,0,1634.0
0.75,0.25,0,1158.0
0.625,0.391,0,1670.0
0.594,0.375,0,1613.0
0.688,0.312,0,1726.0
0.656,0.359,0,1573.0
0.359,0.625,1,1436.0
0.688,0.312,0,1799.0
0.688,0.344,0,1508.0
0.375,0.625,1,1227.0
0.297,0.688,1,1052.0
0.656,0.359,0,1471.0
0.719,0.281,0,1785.0
0.688,0.344,0,1681.0
0.781,0.227,0,1259.0
0.375,0.625,1,1086.0
0.719,0.281,0,1550.0
0.359,0.625,1,1354.0
0.688,0.312,0,1426.0
0.453,0.562,1,1560.0
0.375,0.625,1,1413.0
0.781,0.227,0,1229.0
0.688,0.312,0,457.0
0.422,0.594,1,1642.0
0.719,0.281,0,1612.0
0.656,0.375,0,1000.0
0.453,0.562,1,1313.0
0.422,0.594,1,1270.0
0.375,0.625,1,1565.0
0.422,0.594,1,1378.0
0.625,0.391,0,1757.0
0.594,0.391,0,1757.0
0.375,0.625,1,1487.0
0.375,0.625,1,1533.0
0.375,0.625,1,1042.0
0.656,0.359,0,1546.0
0.781,0.227,0,1293.0
0.375,0.656,1,1627.0
0.453,0.562,1,1667.0
0.438,0.531,1,1667.0
0.438,0.531,1,1306.0
0.625,0.391,0,1592.0
0.625,0.344,0,1427.0
0.531,0.484,0,1627.0
0.812,0.188,0,1432.0
0.625,0.344,0,1332.0
0.594,0.391,0,1753.0
0.719,0.281,0,1317.0
0.781,0.227,0,1480.0
0.5,0.5,0,1019.0
0.656,0.359,0,1694.0
0.406,0.594,1,1528.0
0.375,0.625,1,1112.0
0.375,0.625,1,1683.0
0.484,0.531,1,1372.0
0.391,0.625,1,1373.0
0.656,0.359,0,1169.0
0.422,0.594,1,1339.0
0.688,0.344,0,1807.0
0.781,0.25,0,1117.0
0.422,0.594,1,1200.0
0.453,0.562,1,1551.0
0.5,0.484,0,1105.0
0.391,0.625,1,1361.0
0.656,0.328,0,1380.0
0.453,0.562,1,1205.0
0.781,0.227,0,1044.0
0.422,0.562,1,1086.0
0.391,0.625,1,1089.0
0.422,0.594,1,1142.0
0.375,0.625,1,1349.0
0.688,0.344,0,1785.0
0.625,0.375,0,1483.0
0.625,0.391,0,1495.0
0.375,0.625,1,1228.0
0.594,0.375,0,1360.0
0.375,0.625,1,1424.0
0.406,0.594,1,1116.0
0.375,0.625,1,1582.0
0.719,0.281,0,1362.0
0.719,0.297,0,1590.0
0.719,0.281,0,1428.0
0.625,0.375,0,1268.0
0.781,0.227,0,1655.0
0.656,0.375,0,990.0
0.359,0.625,1,1181.0
0.656,0.375,0,1137.0
0.562,0.453,0,1326.0
0.594,0.375,0,999.0
0.719,0.297,0,999.0
0.688,0.312,0,1190.0
0.5,0.531,1,1555.0
0.375,0.656,1,1746.0
0.688,0.344,0,1681.0
0.688,0.344,0,1280.0
0.688,0.344,0,1733.0
0.422,0.594,1,1246.0
0.453,0.562,1,1653.0
0.688,0.312,0,1222.0
0.406,0.594,1,1605.0
0.656,0.359,0,1623.0
0.391,0.625,1,1765.0
0.375,0.625,1,1386.0
0.375,0.625,1,1189.0
0.453,0.562,1,1062.0
0.594,0.391,0,1222.0
0.594,0.422,0,1709.0
0.781,0.203,0,1501.0
